User_ID,Doc_ID,Inter-Stroke time,Stroke Duration,Start X,Start Y,Stop X,Sop Y,Direct end-to-end Distance,Mean resulant length,WSAD Flag,Direction of end-to-end Time,Phone_ID,20 per pairwise velocity,50 per pairwise velocity,80 per pairwise velocity,20 per pairwise acc,50 per pairwise acc,80 per pairwise acc,Median velocity at last 3pts,Largest deviation from end-to-end line,20 per dev line,50 per dev line,80 per dev line,Average Direction,Length of Trajectory,Ratio dist and length of trajectory,Average velocity,Median acceleration at first 5 pts,Mid-Stroke pressure,Mid-Stroke area covered,Mid-Stroke finger orientation,Change of finger orientation,Phone orientation
27,1,6.694,1.256,17.538,-44.954,15.018,-38.402,7.0195,0.53671,3,1.938,3,0,6.1976,11.913,-147.25,0,140.7,9.6213,0.65129,0.21782,0.44143,0.54274,1.5459,8.6378,0.81264,6.8772,69.394,0.65,0.044444,0,0,1
29,1,2.5,1.965,28.222,-42.636,28.928,-25.299,17.351,0.87917,3,1.5301,5,4.5815,7.3915,18.891,-441.42,-7.3476E-12,460.24,4.6906,0.19439,-0.040928,0.011125,0.091518,1.3967,17.441,0.99482,8.876,341.22,0.098039,0.1,0,0,1
35,1,1.731,1.057,18.244,-41.93,19.554,-33.766,8.2688,0.70437,3,1.4117,3,0,8.3994,14.399,-522.72,0,542.29,4.5816,-0.28996,-0.2445,-0.15542,0,0.99324,9.2846,0.89059,8.7839,167.98,0.53,0.044444,0,0,1
3,1,1.151,0.207,20.562,-31.952,20.965,-16.53,15.427,0.90904,3,1.5447,3,26.475,52.77,461.21,-21211,-684.59,191790,37.979,-1.2473,-0.94621,-0.51433,-0.034179,1.4145,15.7,0.98259,75.846,-649.94,0.53,0.044444,0,0,1
30,1,21.543,1.501,21.803,-48.184,22.021,-36.519,11.666,0.37329,3,1.5521,2,6.8587,14.437,38.888,-740.75,-19.056,918.84,7.2633,3.6212,-0.14159,0.18947,2.1346,0.87881,32.051,0.364,21.353,2828.8,0.63,0.2,0,0,1
34,1,0.681,0.409,14.281,-43.278,13.845,-37.609,5.6854,0.92796,3,1.6476,2,5.4011,13.542,31.843,-672.91,-53.166,1007.1,3.7451,0.16722,-0.024247,0,0.11287,1.5745,5.7549,0.98793,14.071,921.02,0.52,0.17778,0,0,1
26,1,12.858,0.502,27.58,-30.088,26.817,-38.591,8.5372,0.89313,1,-1.6603,2,6.4526,18.169,35.732,-730.04,-74.908,537.07,1.0284,0.7837,0.012667,0.2791,0.6367,-1.5016,8.7414,0.97663,17.413,640.63,0.4,0.11111,0,0,1
35,5,0.341,0.171,29.533,-39.31,18.042,-44.954,12.802,0.34928,4,-2.685,3,0,68.365,97.015,-1398.7,480.88,2499.9,90.323,-0.42536,-0.39615,0,0,-2.0531,12.859,0.99559,75.197,1520.9,0.395,0.044444,0,0,1
5,5,0.471,0.134,24.392,-27.113,11.894,-26.509,12.513,0.65769,4,3.0932,3,19.394,71.4,172.24,-15949,-3253.9,30198,64.501,-0.43843,-0.30398,-0.0341,0,3.1306,12.574,0.99512,93.839,-3253.9,0.28,0.044444,0,0,1
3,5,0.364,0.093,17.639,-34.975,4.7373,-37.394,13.126,0.50654,4,-2.9562,3,30.765,111.29,467.74,-54721,-7096,91849,111.29,-0.03715,-0.018575,0,6.9389E-16,-2.8614,13.127,0.99998,141.15,-7096,0.525,0.044444,0,0,1
40,5,0.427,0.143,13.708,-43.14,27.819,-41.124,14.254,0.99661,2,0.1419,1,0,66.735,266.44,-14916,-2314.5,9763.7,168.52,-0.28509,-0.2466,-0.057017,-1.9984E-16,0.10685,14.267,0.99909,99.772,-2314.5,0.34,0.044444,0,0,1
2,5,0.35,0.157,10.247,-38.373,33.576,-41.098,23.487,0.99514,2,-0.1163,2,35.118,145.82,296.79,-6523.8,-2391.8,12049,145.82,-0.89404,-0.8566,0,0,-0.060751,23.596,0.99539,150.29,-2391.8,0.38,0.088889,0,0,1
13,5,2.703,0.098,14.716,-37.898,30.238,-32.456,16.449,0.97802,2,0.33725,1,28.105,215.13,1300.7,-55803,-26503,460080,573.04,-0.86716,-0.81281,-0.3292,0,0.29214,16.59,0.9915,169.28,-11323,0.48,0.044444,0,0,1
22,4,0.457,0.141,8.067,-39.245,34.23,-36.519,26.305,0.98021,2,0.10379,2,69.665,236.41,255.32,-6596.6,-558.53,297.11,236.41,-2.033,-1.6061,0,0,0.19693,26.715,0.98466,189.47,-558.53,0.64,0.16667,0,0,1
23,4,0.318,0.097,30.742,-41.534,14.499,-45.24,16.66,0.50647,4,-2.9172,4,55.097,256.23,379.23,-6289.3,-5401.6,4447.1,256.23,0.63269,2.2204E-16,4.4409E-16,0.49966,-2.8124,16.716,0.99666,172.33,-5401.6,0.20784,0.088889,0,0,1
11,4,1.483,0.113,13.305,-34.471,5.4429,-37.798,8.5366,0.52441,4,-2.7414,3,1.7708,67.672,107.69,-36732,915.28,85555,78.198,0.27134,1.3323E-16,0.024992,0.18316,-2.5814,8.5582,0.99747,75.737,983.77,0.89,0.044444,0,0,1
2,3,3.03,1.78,3.2704,-26.817,3.0524,-19.186,7.634,0.56206,3,1.5994,2,0,3.7591,9.9471,-254.44,0,199.47,12.925,1.5723,1.3266,1.4664,1.4882,0.75734,10.215,0.74736,5.7385,141.3,0.61,0.17778,1.5708,0,2
7,3,1.561,0.916,13.845,-41.316,13.954,-28.888,12.428,0.76925,3,1.562,2,4.1227,19.467,37.562,-396.74,0,374.64,0,0.961,0.055461,0.23045,0.65118,1.3788,12.962,0.95878,14.151,342.93,0.67,0.2,0,0,1
2,3,1.926,0.843,53.525,-9.8112,53.634,-4.4695,5.3427,0.71037,3,1.5504,2,0,6.7213,12.627,-480.19,-50.291,484.51,3.8542,-0.51826,-0.45709,-0.31807,-0.22577,1.0181,5.8187,0.9182,6.9024,-103.84,0.43,0.15556,1.5708,0,2
26,3,1.739,1.175,29.215,-38.373,30.306,-35.647,2.9353,0.19719,3,1.1903,2,3.2513,10.382,19.758,-546.56,-23.407,810.13,58.817,2.1458,0.81175,1.579,2.0365,-0.32752,15.738,0.18651,13.394,-292.54,0.36,0.15556,0,0,1
21,3,6.382,0.637,27.315,-45.357,27.517,-30.54,14.818,0.94656,3,1.5572,3,10.622,19.34,43.26,-1311,-110.67,1403.9,20.644,-0.85632,-0.71379,-0.20225,0.018649,1.5719,15.124,0.97979,23.742,1399.9,0.67,0.044444,0,0,1
14,3,3.722,2.4,24.795,-37.697,26.71,-26.912,10.954,0.77192,3,1.3951,5,0,5.0397,9.6194,-294.61,1.2612E-11,288.44,0,-0.92749,-0.79671,-0.2226,-0.065573,1.0676,11.93,0.91814,4.971,-92.998,0.12549,0.13333,0,0,1
26,3,1.213,0.186,30.851,-35.538,28.343,-43.278,8.1359,0.74881,1,-1.8841,2,7.5766,34.533,76.372,-2767.5,486.76,2597.4,52.206,0.2191,0,0.080336,0.19149,-1.6807,8.1595,0.9971,43.868,486.76,0.36,0.13333,0,0,1
2,2,0.602,0.36,3.2704,-21.148,2.7253,-14.935,6.2376,0.79948,3,1.6583,2,8.5649,14.339,25.347,-680.71,-69.812,474.97,10.464,1.1412,0.57251,0.88496,1.0465,1.6436,6.989,0.89248,19.414,306.49,0.47,0.13333,1.5708,0,2
16,2,17.863,2.492,16.631,-45.156,24.795,-24.291,22.405,0.75651,3,1.1978,3,0,7.5023,18.28,-566.75,0,698.58,0,1.1549,-0.14692,0.42851,0.79784,0.85994,24.687,0.90756,9.9064,0,0.46,0.044444,0,0,1
41,2,44.705,1.889,3.5974,-36.083,1.5262,2.5073,38.646,0.95091,3,1.6244,2,12.754,24.225,32.063,-641.17,-15.456,702.51,3.0281,0.9588,0.18782,0.43696,0.6591,1.6211,39.223,0.98529,20.764,-329.65,0.78,0.15556,0,0,1
21,2,2.99,1.596,4.8381,-37.596,5.9468,-31.246,6.4461,0.71904,3,1.3979,3,0,0,8.9344,-685.12,0,699.95,4.9775,0.49803,0.17337,0.29315,0.403,0.5847,7.2569,0.88827,4.5469,31.847,0.58,0.044444,0,0,1
12,2,3.393,1.478,27.92,-34.774,27.214,-19.957,14.833,0.91057,3,1.6184,3,4.7997,9.3909,15.832,-392.22,-5.1806,267.95,8.1452,0.52257,-0.023012,0.2517,0.42525,1.5563,15.368,0.96519,10.398,-41.652,0.39,0.044444,0,0,1
39,2,2.341,0.826,20.603,-46.003,20.167,-38.7,7.3169,0.8423,3,1.6304,2,3.893,7.2675,18.276,-459.58,-14.197,422.62,0,-0.36219,-0.32467,-0.27286,-0.013643,1.385,7.4398,0.98348,9.007,165.56,0.26,0.11111,0,0,1
2,1,1.922,0.752,3.8155,-39.899,3.9245,-37.064,2.8364,0.69107,3,1.5324,2,0,5.8969,8.1824,-198.89,-48.094,88.967,1.2113,0.14664,1.3878E-17,0.016759,0.094268,1.1463,3.0856,0.91925,4.1032,-98.269,0.41,0.13333,0,0,1
32,1,1.744,0.499,28.525,-46.163,29.129,-33.363,12.815,0.95674,3,1.5236,3,13.491,25.199,47.597,-1362.1,-58.336,1007.3,21.097,-0.33138,-0.20382,-0.075313,-0.0033296,1.467,12.95,0.98956,25.952,37.95,0.41,0.044444,0,0,1
2,1,1.169,0.54,3.4884,-42.188,4.2515,-33.794,8.4286,0.88682,3,1.4801,2,5.3244,8.7021,31.38,-1285.8,-55.079,183,7.6339,0.62178,0.35234,0.54283,0.5823,1.5332,8.6909,0.96981,16.094,-358.21,0.47,0.12222,0,0,1
39,1,0.498,0.262,20.821,-20.821,23.547,-44.259,23.596,0.78406,1,-1.455,2,31.712,92.381,136.3,-3735.1,-1144.2,557.37,24.389,1.4832,-0.2493,0,1.0564,-1.4648,24.375,0.96802,93.035,-1313.4,0.34,0.12222,0,0,1
2,1,10.392,0.642,4.7966,-39.354,3.5974,-51.236,11.943,0.82339,1,-1.6714,2,6.0563,12.113,19.226,-532.88,-67.297,233.86,12.113,-0.43086,-0.33235,-0.11841,-0.052738,-1.524,12.119,0.98543,18.877,-651.1,0.33,0.13333,0,0,1
28,1,29.35,1.038,19.84,-35.974,22.239,-34.557,2.7857,0.53212,2,0.53371,2,0,4.2028,14.6,-469.34,0,425.83,4.8178,-2.453,-2.2887,-1.2073,-0.54178,-0.29976,7.1842,0.38775,6.9212,209.3,0.33,0.088889,0,0,1
31,5,0.258,0.101,8.3659,-30.641,25.602,-28.525,17.365,0.99736,2,0.1222,5,21.402,142.3,379.9,-12486,6170.2,9544.7,142.3,-0.31417,-0.20886,0,0,0.11095,17.378,0.99929,172.05,6170.2,0.18431,0.2,0,0,1
5,5,2.751,0.118,10.684,-19.957,26.307,-26.509,16.941,0.9866,2,-0.39708,3,71.119,154.42,557.03,-32666,-2466.1,293850,148.93,0.61768,0,0.20389,0.51273,-0.37514,17.016,0.9956,144.2,-4509.6,0.28,0.044444,0,0,1
23,4,0.957,0.083,28.997,-32.813,16.788,-40.226,14.284,0.54996,4,-2.5959,4,72.675,268.52,826.09,-43244,-5505.7,-3177.5,268.52,0.62566,4.4409E-16,8.8818E-16,0.52582,-2.3478,14.346,0.99565,172.84,-5505.7,0.20784,0.055556,0,0,1
27,4,0.474,0.168,6.0476,-37.294,28.222,-34.572,22.341,0.9935,2,0.12212,3,20.692,103.9,803.27,-88249,-1543.1,929440,114.81,-0.64983,-0.55033,-0.1894,0,0.16956,22.403,0.99725,133.35,-1011.3,0.49,0.044444,0,0,1
5,4,0.677,0.114,12.095,-37.294,26.005,-36.487,13.933,0.99233,2,0.057906,3,23.9,87.694,250.96,-6176.2,555.52,32531,138.34,-0.6125,-0.392,-0.026979,0,0.13526,14.013,0.99428,122.92,555.52,0.28,0.044444,0,0,1
18,4,1.793,0.226,4.0317,-33.463,21.368,-29.029,17.895,0.92815,2,0.25044,3,2.3998,74.628,124.51,-14007,-563.81,2373.1,60.413,-1.467,-1.1316,-0.37697,-0.068354,0.29169,18.269,0.9795,80.837,0,0.84,0.044444,0,0,1
36,4,4.308,0.112,32.486,-37.827,12.755,-42.733,20.332,0.66915,4,-2.8979,4,128.77,241.31,1381.2,-122810,-4586.1,1857000,241.31,0.63008,0,0.085335,0.38757,-2.8452,20.405,0.99642,182.19,-4586.1,0.13725,0.077778,0,0,1
28,4,0.395,0.19,29.542,-36.083,16.897,-35.538,12.657,0.48963,4,3.0985,2,2.5217,178.48,414.93,-3318.7,6322.6,19765,178.48,0.39527,0,0,0.29716,2.8787,12.715,0.99546,66.921,6322.6,0.58,0.15556,0,0,1
17,4,1.102,0.118,9.6762,-34.774,31.448,-30.44,22.199,0.98703,2,0.19651,1,3.3375,185.34,343.24,-21958,-5310.4,84408,89.343,-0.50388,-0.35638,0,0.016659,0.20552,22.271,0.99676,188.74,-5310.4,0.68,0.044444,0,0,1
11,4,1.254,0.177,24.694,-33.06,7.7611,-41.527,18.932,0.81015,4,-2.6779,3,32.033,211.2,643.22,-63847,-10834,310870,154.8,1.0368,0,0.58599,0.86546,-2.723,19.119,0.99023,108.02,-16090,0.77,0.044444,0,0,1
38,3,0.668,0.386,24.528,-32.486,19.622,-50.473,18.644,0.87211,1,-1.837,2,21.219,60.023,110.36,-1784.4,362.43,1412.2,21.826,2.2564,0.13672,1.0326,2.07,-1.6204,19.608,0.95084,50.798,803.88,0.41,0.1,0,0,1
24,3,3.204,0.454,12.427,-49.274,12.318,-41.861,7.4137,0.86787,3,1.5855,2,7.2675,20.235,38.412,-829.56,-272.41,888.77,3.6337,0.39272,0,0.22121,0.35345,1.4895,7.5993,0.97558,16.738,-0.022283,0.31,0.088889,0,0,1
40,3,3.092,2.513,25.198,-41.325,30.44,-20.763,21.219,0.89237,3,1.3212,1,5.0397,7.919,13.092,-292.88,-16.152,294.67,10.157,0.7986,0.049601,0.33419,0.61475,1.285,22.758,0.93241,9.0559,139.38,0.63,0.044444,0,0,1
40,3,2.349,1.901,24.392,-42.737,28.726,-29.331,14.089,0.88318,3,1.2581,1,5.3049,7.8362,11.199,-315.2,14.156,239.29,10.192,-0.88406,-0.68035,-0.4716,-0.16455,1.1859,14.995,0.93959,7.8878,-266.65,0.71,0.044444,0,0,1
24,2,0.718,0.165,12.973,-42.297,6.2137,-30.851,13.293,0.81557,3,2.1042,2,70.214,114.71,193.45,-3715.6,-236.6,41043,70.99,0.9834,-4.4409E-16,0.58423,0.85511,2.0437,13.517,0.98344,81.92,-257.88,0.53,0.088889,0,0,1
10,2,13.216,2.381,23.082,-43.039,25.803,-23.183,20.042,0.7257,3,1.4346,3,0,6.2996,15.178,-527.73,0,446.35,1.9263,-0.8734,-0.58416,-0.22785,-0.058801,0.95143,21.33,0.93961,8.9585,515.2,0.54,0.044444,0,0,1
2,2,1.732,1.226,6.1047,-19.949,6.3227,-14.063,5.8907,0.70779,3,1.5338,2,0,6.4125,7.7867,-454.22,-28.386,420.97,1.7033,0.3833,0.22191,0.28243,0.3248,1.171,6.4474,0.91366,5.2589,56.995,0.63,0.15556,1.5708,0,2
29,2,3.576,2.79,24.493,-42.434,26.61,-25.299,17.265,0.86393,3,1.4479,5,4.1997,4.6884,10.905,-314.58,-0.0017383,257.19,1.9383,0.6614,-0.044897,0.29186,0.5343,1.3131,17.964,0.96111,6.4387,204.76,0.090196,0.1,0,0,1
15,2,3.209,0.703,15.807,-46.112,21.912,-37.282,10.735,0.81407,3,0.96589,4,6.4125,12.188,25.709,-613.69,-11.787,474.44,0,0.49041,-0.11712,0,0.059226,0.94256,11.661,0.92056,16.588,94.849,0.30588,0.13333,0,0,1
31,2,1.399,1.005,22.074,-37.999,25.501,-28.827,9.7915,0.86593,3,1.2132,5,4.7997,8.1387,14.299,-353.4,-25.664,344.73,10.316,0.47002,-0.064433,0.051878,0.196,1.106,10.386,0.94278,10.334,-599.95,0.1098,0.1,0,0,1
3,2,3.798,0.889,19.352,-37.898,20.562,-31.649,6.3652,0.6314,3,1.3796,3,0,0,11.858,-699.22,0,699.71,5.9394,-0.31283,-0.29368,-0.21388,-0.17238,0.43907,8.5553,0.74401,9.6235,-580.2,0.53,0.044444,0,0,1
35,2,3.399,2.854,2.0159,-38.906,1.8143,-32.456,6.4539,0.72892,3,1.602,3,0,0,8.3994,-244.21,0,82.05,1.3999,0.42816,0.24242,0.2739,0.39668,0.3704,8.0406,0.80267,2.8173,69.429,0.43,0.044444,0,0,1
33,2,5.917,0.573,16.53,-21.368,26.509,-5.846,18.453,0.89837,3,0.99946,5,5.6183,15.142,70.853,-1588.7,-115.15,3292.6,6.9739,-1.2476,-0.82484,-0.42998,0,0.66081,19.289,0.95664,33.664,247.17,0.16078,0.26667,0,0,1
4,2,7.274,0.549,27.144,-52.326,27.035,-52.108,0.24376,0.44721,3,2.0344,2,0,0,1.4666,-27.205,0,18.417,0,0.097504,0,0,0.029251,0.46365,0.32704,0.74536,0.5957,0,0.47,0.15556,0,0,1
19,2,31.779,2.227,21.267,-48.986,22.779,-21.066,27.961,0.82055,3,1.5167,1,5.0397,12.803,21.925,-497.05,0,655.4,0,-0.60896,-0.51003,-0.26379,-0.049923,1.3143,28.798,0.97093,12.931,0,0.55,0.044444,0,0,1
28,1,2.075,1.378,21.585,-29.652,24.637,-23.22,7.1193,0.78718,3,1.1277,2,0,6.2344,12.248,-453.17,0,288.82,2.8651,-0.53249,-0.41898,-0.35221,-0.28961,0.86311,8.0855,0.8805,5.8676,82.04,0.56,0.13333,0,0,1
35,1,2.1,1.337,18.848,-40.015,19.252,-33.867,6.1616,0.69748,3,1.5053,3,0,4.5815,10.079,-549.82,0,420.37,0,-0.277,-0.22622,-0.17313,-0.087387,0.75306,6.8138,0.90429,5.0963,491.97,0.53,0.044444,0,0,1
30,1,2.826,1.181,30.851,-50.582,29.324,-30.633,20.008,0.92461,3,1.6472,2,6.5862,12.113,32.669,-661.33,69.527,840.82,77.747,-1.8039,-1.2348,-0.83095,-0.52613,1.6642,20.834,0.96034,17.641,1719.3,0.43,0.15556,0,0,1
39,1,24.464,0.071,1.4172,-48.293,2.9433,-45.894,2.8427,0.87661,3,1.0041,2,0,47.379,94.757,-2311.1,-2311.1,-2311.1,47.379,0,0,0,0,0.50203,2.8427,1,40.038,-2311.1,0.21,0.055556,0,0,1
39,1,2.813,2.502,30.306,-40.662,32.922,-16.461,24.342,0.77092,3,1.4631,2,0.5543,7.7867,22.93,-350.29,34.465,472.57,17.685,-1.078,-0.41302,0.46868,0.58585,1.1679,26.471,0.91958,10.58,175.39,0.4,0.11111,0,0,1
17,1,1.096,0.78,17.437,-41.729,17.941,-36.185,5.5665,0.80417,3,1.4801,1,3.3198,5.5996,15.876,-357.52,0,302.07,7.1642,-0.28289,-0.22814,-0.091254,-0.04654,1.2814,5.9018,0.94319,7.5664,-45.5,0.58,0.044444,0,0,1
23,1,0.688,0.375,25.945,-46.548,28.016,-34.23,12.491,0.90773,3,1.4042,4,14.608,32.063,52.796,-1194.7,-101.44,1494.5,13.582,-0.26067,-0.19122,-0.072779,-0.0019027,1.2837,12.589,0.99221,33.572,828.85,0.2,0.11111,0,0,1
24,1,1.653,0.281,26.054,-41.752,29.215,-29.761,12.401,0.93591,3,1.313,2,19.391,31.147,70.575,-2051.9,-333.38,1179.5,20.349,-0.3354,-0.27771,-0.18734,-0.0066122,1.2183,12.47,0.99446,44.378,-846.54,0.3,0.088889,0,0,1
16,5,0.958,0.517,21.267,-29.633,7.9627,-27.819,13.428,0.25767,4,3.0061,3,0,10.881,39.008,-763.59,0,518.37,0,1.2983,0.013619,0.054474,1.0872,3.0262,13.873,0.96791,26.834,-672.59,0.58,0.044444,0,0,1
8,5,1.75,0.106,27.718,-37.596,6.4508,-42.737,21.88,0.31393,4,-2.9044,3,0,192.3,585.86,-13450,-4411,199520,429.58,1.1557,0,0.16901,0.60868,-3.0349,22.057,0.99195,208.09,-4411,0.4,0.044444,0,0,1
12,5,0.29,0.105,9.8778,-20.058,16.53,-21.771,6.8695,0.99164,2,-0.2521,3,16.475,47.976,270.13,-15273,-7447.5,39098,120.37,0.11683,0,0.045107,0.10855,-0.22194,6.8803,0.99844,65.526,-7447.5,0.54,0.044444,0,0,1
2,5,0.339,0.166,6.5408,-41.643,25.727,-39.136,19.349,0.98664,2,0.12995,2,33.217,164.63,535.62,-557290,2820.5,270120,168.1,-1.2376,-1.0568,-0.49256,0,0.081523,19.572,0.98864,117.9,2820.5,0.33,0.077778,0,0,1
12,5,0.391,0.138,5.4429,-26.408,18.546,-28.928,13.343,0.99623,2,-0.18999,3,26.823,103.51,177.99,-25294,-2879.9,17082,103.51,0.11801,-0.0015228,0,0.094031,-0.1709,13.35,0.99949,96.739,-2879.9,0.5,0.044444,0,0,1
16,5,0.283,0.101,24.392,-26.811,14.313,-29.835,10.523,0.60615,4,-2.8501,3,32.122,79.502,267.94,-56559,915.54,19885,164.03,0.35721,3.1086E-16,0.048271,0.31666,-2.8116,10.552,0.99727,104.47,915.54,0.52,0.044444,0,0,1
35,5,1.127,0.117,28.726,-37.193,20.058,-40.62,9.3211,0.68763,4,-2.7651,3,10.676,110.5,260.05,-10125,304.55,109400,99.617,-1.2534,-1.1588,-0.17003,0,-2.5041,9.7794,0.95313,83.585,1555.3,0.4,0.044444,0,0,1
12,5,5.445,0.301,29.533,-23.888,9.6762,-20.058,20.222,0.86464,4,2.951,3,19.442,54.934,95.481,-1602.6,258.44,2729,62.82,-0.64355,-0.54825,-0.24818,-0.017181,2.9937,20.323,0.99506,67.517,688.03,0.365,0.044444,0,0,1
6,5,0.41,0.139,11.087,-26.61,30.44,-19.453,20.633,0.97881,2,0.3542,1,0,96.798,415.39,-27429,-3923.4,12915,251.57,-0.68687,-0.48435,-0.36141,0,0.26255,20.7,0.99677,148.92,-3923.4,0.53,0.044444,0,0,1
21,4,0.361,0.179,27.92,-36.588,10.382,-40.217,17.91,0.7359,4,-2.9376,3,15.712,77.193,123.37,-2192.5,618.33,4635.8,106.06,1.2457,4.4409E-16,0.22123,0.50271,-3.0527,18.137,0.98748,101.32,618.33,0.555,0.044444,0,0,1
36,4,0.55,0.272,6.1047,-41.425,33.794,-37.173,28.014,0.99312,2,0.15235,4,47.691,113.02,544.6,-18782,1208.4,99698,112.35,-0.7394,-0.5063,-0.031392,0.050481,0.17491,28.126,0.99599,103.41,2290.8,0.12549,0.044444,0,0,1
5,4,0.459,0.204,28.726,-37.798,11.289,-38.503,17.452,0.79896,4,-3.1012,3,10.903,67.735,102.71,-2880.5,-156.57,2733.2,60.503,-0.24334,-0.046979,0,0.00652,-3.1114,17.468,0.99909,85.625,708.24,0.25,0.044444,0,0,1
18,4,3.405,0.132,5.6444,-32.355,20.763,-26.509,16.21,0.91134,2,0.36896,3,56.056,100.24,476.34,-32556,-2293.1,236340,97.897,-1.5192,-1.3852,-0.55529,0,0.45055,16.685,0.97154,126.4,1627.8,0.895,0.044444,0,0,1
6,4,0.806,0.162,2.7214,-37.092,31.448,-27.214,30.377,0.92325,2,0.33119,1,61.296,152,484.02,-20820,1659.7,146580,167.39,-2.4351,-1.7962,-0.61939,0,0.45794,30.929,0.98217,190.92,53940,0.63,0.044444,0,0,1
17,4,0.403,0.125,19.756,-36.286,30.641,-34.169,11.09,0.98966,2,0.19205,1,0,83.848,263.67,-12444,-6086.3,16053,95.777,0.31331,0,0.071457,0.2971,0.15889,11.138,0.99566,89.103,-3634.8,0.32,0.044444,0,0,1
31,4,1.147,0.089,21.167,-28.827,9.8778,-32.859,11.987,0.67334,4,-2.7986,5,13.945,125.05,858.4,-79076,-2590.5,610120,125.05,0.30511,-0.02712,0,0.12204,-2.7318,12.054,0.99446,135.44,-2590.5,0.1451,0.11667,0,0,1
23,3,1.055,0.343,25.073,-45.24,28.779,-29.324,16.342,0.92823,3,1.342,4,14.464,54.637,93.863,-1758.3,-311.5,1424.4,11.087,-1.2988,-0.89984,-0.36869,-0.14064,1.199,16.711,0.97789,48.721,-270.21,0.21961,0.11111,0,0,1
40,3,3.029,1.621,27.013,-47.474,28.424,-37.092,10.477,0.72416,3,1.4357,1,0,4.6906,9.9953,-430.22,0,389.46,0,-0.47417,-0.36023,-0.23175,-0.099875,0.77476,11.246,0.93168,6.9374,-15.885,0.65,0.044444,0,0,1
35,3,2.983,2.571,16.631,-42.535,13.506,-29.533,13.373,0.56971,3,1.8066,3,0,5.854,10.079,-699.96,0,492.14,4.1997,0.63512,0.17063,0.28489,0.39756,1.1848,15.648,0.85458,6.0864,-289.92,0.63,0.044444,0,0,1
40,3,3.385,1.485,22.275,-41.628,27.113,-27.92,14.537,0.85541,3,1.2315,1,5.0397,7.7107,19.37,-488.56,-16.156,488.19,8.1544,-0.70447,-0.5591,-0.48642,-0.32987,1.1371,15.677,0.92727,10.557,648.27,0.66,0.044444,0,0,1
21,3,7.446,1.4,26.408,-48.482,26.408,-40.418,8.0635,0.72334,3,1.5708,3,4.5433,7.1272,10.254,-300.28,0.013907,251.98,11.327,-0.90714,-0.80635,-0.30238,0.10079,1.3202,9.6021,0.83977,6.8586,69.429,0.79,0.044444,0,0,1
15,3,27.602,4.448,16.57,-44.695,25.727,-26.054,20.769,0.78749,3,1.1142,4,0.073163,6.0562,9.6354,-270.5,0,258.9,2.0285,-1.4419,-1.225,-0.91408,-0.50347,0.86701,23.597,0.88014,5.3051,167.21,0.24314,0.11111,0,0,1
32,2,7.768,0.485,31.347,-42.333,31.246,-17.84,24.493,0.91701,3,1.5749,3,22.208,54.725,65.75,-829.6,88.294,1172.5,40.135,-0.77482,-0.75304,-0.36833,0,1.5262,24.641,0.994,50.806,699.95,0.46,0.044444,0,0,1
32,2,21.603,0.28,32.052,-48.179,32.355,-37.697,10.487,0.86424,3,1.542,3,9.6446,28.233,64.004,-1144.4,-114.8,1339.8,28.72,-0.32551,-0.19802,0,0.14037,1.59,10.764,0.97426,38.443,69.429,0.54,0.044444,0,0,1
8,2,13.166,1.347,21.771,-40.519,24.795,-23.384,17.4,0.84471,3,1.3961,3,4.7997,10.61,22.361,-311.41,0,330.92,0,-0.19268,-0.14597,-0.093421,-0.021604,1.2066,17.861,0.97417,13.26,140.03,0.35,0.044444,0,0,1
38,2,1.88,0.496,9.2661,-30.306,6.4318,-21.367,9.3776,0.86461,3,1.8778,2,8.6635,19.99,48.22,-1270.1,-126.6,1859.9,7.4887,1.0037,0.11532,0.37511,0.70636,1.8551,10.205,0.9189,20.575,1723,0.405,0.15556,-1.5708,0,2
36,2,2.562,1.736,30.088,-23.656,28.997,-10.574,13.127,0.7987,3,1.6539,4,3.3034,6.8133,12.925,-373.83,0,438.92,7.7867,0.3078,-0.017201,0.072424,0.17201,1.4966,13.823,0.94967,7.9623,-224.76,0.12549,0.044444,0,0,1
31,2,4.349,4.035,20.159,-41.93,24.291,-30.843,11.832,0.56185,3,1.214,5,0.85329,6.2996,11.269,-395.48,0,357.84,6.3634,-1.0046,-0.59252,-0.30051,-0.0077274,0.94542,25.91,0.45668,6.4213,81.296,0.12941,0.1,0,0,1
24,2,2.238,0.369,14.608,-48.075,11.446,-37.391,11.141,0.91592,3,1.8585,2,7.4862,29.487,72.949,-1214.5,-56.62,1089.4,52.312,0.49813,0.039253,0.30933,0.43701,1.7308,11.275,0.98813,30.556,169.34,0.29,0.12222,0,0,1
11,2,0.955,0.764,22.175,-34.27,26.408,-52.816,19.023,0.27651,1,-1.3464,3,25.852,64.595,133.09,-3049.3,-358,3415.2,22.181,-5.9408,-4.2583,-0.013885,1.9904,-0.72431,58.775,0.32366,76.93,-645.74,0.66,0.044444,0,0,1
17,2,0.889,0.45,18.546,-45.559,19.05,-41.023,4.5636,0.73795,3,1.4601,1,0,6.3634,20.159,-563.61,0,149.48,0,0.15583,-0.056767,0,0.066785,1.0917,4.7989,0.95098,10.664,56.273,0.55,0.044444,0,0,1
